Accident_ID,Date,Year,Month,Month_Num,Day_of_Week,State,City,Accident_Severity,Number_of_Casualties,Weather_Condition,Road_Type,Vehicle_Type,Time_of_Day,Is_Fatal
ACC0998,2020-10-03,2020,October,10,Saturday,Uttar Pradesh,Kanpur,High,8,Clear,National Highway,Truck,Night (19-23),1
ACC0999,2023-08-21,2023,August,8,Monday,Tamil Nadu,Coimbatore,High,13,Cloudy,State Highway,Car,Evening (15-19),1
ACC1000,2022-08-07,2022,August,8,Sunday,Tamil Nadu,Salem,Low,0,Cloudy,State Highway,Tempo,Night (19-23),0
ACC1001,2022-09-20,2022,September,9,Tuesday,West Bengal,Kolkata,Medium,3,Cloudy,Urban Road,Auto-Rickshaw,Night (19-23),0
ACC1002,2020-04-14,2020,April,4,Tuesday,Gujarat,Ahmedabad,Medium,5,Clear,Rural Road,SUV,Night (19-23),0
ACC1003,2023-03-31,2023,March,3,Friday,Bihar,Darbhanga,Low,1,Foggy,Rural Road,Auto-Rickshaw,Late Night (23-6),0
ACC1004,2023-06-06,2023,June,6,Tuesday,West Bengal,Howrah,Low,0,Hazy,Rural Road,Auto-Rickshaw,Evening (15-19),0
ACC1005,2023-02-07,2023,February,2,Tuesday,Maharashtra,Nagpur,Medium,5,Hazy,National Highway,Bus,Late Night (23-6),0
ACC1006,2023-08-16,2023,August,8,Wednesday,Gujarat,Rajkot,Medium,3,Hazy,Urban Road,Tempo,Afternoon (10-15),0
ACC1007,2022-08-19,2022,August,8,Friday,Gujarat,Rajkot,Medium,6,Rainy,Service Road,Two-Wheeler,Late Night (23-6),0
ACC1008,2023-09-07,2023,September,9,Thursday,West Bengal,Howrah,High,11,Foggy,Rural Road,SUV,Evening (15-19),1
ACC1009,2022-08-25,2022,August,8,Thursday,Tamil Nadu,Tiruchirappalli,Low,2,Rainy,National Highway,Tempo,Night (19-23),0
ACC1010,2020-09-21,2020,September,9,Monday,Tamil Nadu,Coimbatore,Medium,2,Rainy,Rural Road,Bus,Evening (15-19),0
ACC1011,2021-04-25,2021,April,4,Sunday,Rajasthan,Ajmer,High,10,Clear,Urban Road,Two-Wheeler,Afternoon (10-15),1
ACC1012,2020-12-23,2020,December,12,Wednesday,Telangana,Hyderabad,Low,0,Clear,Expressway,Truck,Morning (6-10),0
ACC1013,2023-02-24,2023,February,2,Friday,Rajasthan,Kota,High,10,Foggy,National Highway,SUV,Late Night (23-6),1
ACC1014,2021-07-01,2021,July,7,Thursday,Tamil Nadu,Tiruchirappalli,High,5,Stormy,Rural Road,SUV,Night (19-23),1
ACC1015,2020-08-15,2020,August,8,Saturday,Maharashtra,Aurangabad,High,6,Stormy,Expressway,Car,Late Night (23-6),1
ACC1016,2020-08-03,2020,August,8,Monday,Tamil Nadu,Chennai,High,7,Rainy,Service Road,Two-Wheeler,Night (19-23),1
ACC1017,2022-11-02,2022,November,11,Wednesday,West Bengal,Kolkata,Medium,4,Rainy,State Highway,Car,Afternoon (10-15),0
ACC1018,2022-06-18,2022,June,6,Saturday,Madhya Pradesh,Bhopal,High,12,Rainy,Urban Road,Two-Wheeler,Late Night (23-6),1
ACC1019,2020-12-16,2020,December,12,Wednesday,Maharashtra,Nagpur,High,11,Foggy,Urban Road,Tempo,Afternoon (10-15),1
ACC1020,2020-11-06,2020,November,11,Friday,Telangana,Karimnagar,Low,1,Rainy,Rural Road,Bus,Night (19-23),0
ACC1021,2022-11-23,2022,November,11,Wednesday,Gujarat,Ahmedabad,Low,0,Cloudy,Service Road,SUV,Late Night (23-6),0
ACC1022,2020-05-22,2020,May,5,Friday,Maharashtra,Nagpur,Medium,3,Foggy,Rural Road,Car,Night (19-23),0
ACC1023,2020-03-16,2020,March,3,Monday,Tamil Nadu,Tiruchirappalli,High,15,Clear,Expressway,Two-Wheeler,Night (19-23),1
ACC1024,2022-04-03,2022,April,4,Sunday,Telangana,Nizamabad,High,10,Hazy,National Highway,SUV,Evening (15-19),1
ACC1025,2022-12-16,2022,December,12,Friday,Bihar,Gaya,Medium,3,Hazy,Expressway,Auto-Rickshaw,Late Night (23-6),0
ACC1026,2023-08-28,2023,August,8,Monday,West Bengal,Asansol,Medium,3,Hazy,Urban Road,Car,Morning (6-10),0
ACC1027,2023-01-05,2023,January,1,Thursday,Gujarat,Rajkot,High,7,Hazy,Expressway,Auto-Rickshaw,Evening (15-19),1
ACC1028,2021-03-13,2021,March,3,Saturday,Maharashtra,Aurangabad,Medium,4,Stormy,Service Road,Truck,Morning (6-10),0
ACC1029,2020-02-27,2020,February,2,Thursday,Telangana,Khammam,Medium,4,Foggy,Service Road,Bus,Late Night (23-6),0
ACC1030,2020-08-14,2020,August,8,Friday,Uttar Pradesh,Agra,High,10,Foggy,National Highway,Car,Morning (6-10),1
ACC1031,2022-07-08,2022,July,7,Friday,Karnataka,Belagavi,Low,1,Hazy,State Highway,SUV,Late Night (23-6),0
ACC1032,2023-03-04,2023,March,3,Saturday,Telangana,Khammam,Medium,4,Rainy,Service Road,SUV,Late Night (23-6),0
ACC1033,2023-10-09,2023,October,10,Monday,Tamil Nadu,Salem,High,6,Stormy,Urban Road,Auto-Rickshaw,Late Night (23-6),1
ACC1034,2021-01-29,2021,January,1,Friday,Gujarat,Rajkot,Low,1,Clear,Rural Road,Car,Morning (6-10),0
ACC1035,2020-05-07,2020,May,5,Thursday,Madhya Pradesh,Indore,Low,0,Cloudy,Urban Road,Tempo,Late Night (23-6),0
ACC1036,2022-04-04,2022,April,4,Monday,Bihar,Darbhanga,High,9,Stormy,Expressway,Bus,Night (19-23),1
ACC1037,2022-06-20,2022,June,6,Monday,West Bengal,Siliguri,Low,0,Rainy,Rural Road,Tempo,Night (19-23),0
ACC1038,2020-09-21,2020,September,9,Monday,Telangana,Khammam,Medium,5,Clear,Rural Road,Car,Afternoon (10-15),0
ACC1039,2023-02-18,2023,February,2,Saturday,Gujarat,Ahmedabad,High,6,Stormy,National Highway,Two-Wheeler,Late Night (23-6),1
ACC1040,2021-08-16,2021,August,8,Monday,Uttar Pradesh,Noida,Low,1,Rainy,Urban Road,Two-Wheeler,Evening (15-19),0
ACC1041,2022-09-22,2022,September,9,Thursday,Uttar Pradesh,Kanpur,High,11,Rainy,National Highway,Two-Wheeler,Evening (15-19),1
ACC1042,2021-03-17,2021,March,3,Wednesday,Tamil Nadu,Salem,Low,1,Clear,National Highway,SUV,Morning (6-10),0
ACC1043,2022-05-05,2022,May,5,Thursday,West Bengal,Durgapur,High,10,Foggy,Rural Road,Bus,Late Night (23-6),1
ACC1044,2020-09-28,2020,September,9,Monday,Tamil Nadu,Tiruchirappalli,Medium,5,Hazy,Service Road,Bus,Afternoon (10-15),0
ACC1045,2021-10-28,2021,October,10,Thursday,Maharashtra,Aurangabad,Medium,5,Hazy,State Highway,Bus,Evening (15-19),0
ACC1046,2023-01-12,2023,January,1,Thursday,Uttar Pradesh,Varanasi,Low,0,Hazy,State Highway,Tempo,Morning (6-10),0
ACC1047,2023-03-17,2023,March,3,Friday,Karnataka,Belagavi,Low,2,Hazy,National Highway,Truck,Late Night (23-6),0
ACC1048,2023-01-14,2023,January,1,Saturday,Bihar,Patna,High,12,Stormy,Expressway,Car,Morning (6-10),1
ACC1049,2023-09-10,2023,September,9,Sunday,Telangana,Warangal,Low,0,Clear,State Highway,SUV,Late Night (23-6),0
ACC1050,2022-06-28,2022,June,6,Tuesday,Maharashtra,Aurangabad,Medium,6,Stormy,National Highway,Bus,Morning (6-10),0
ACC1051,2021-11-27,2021,November,11,Saturday,Madhya Pradesh,Indore,Low,2,Cloudy,Urban Road,Bus,Evening (15-19),0
ACC1052,2020-07-05,2020,July,7,Sunday,Maharashtra,Mumbai,Low,0,Stormy,State Highway,Two-Wheeler,Morning (6-10),0
ACC1053,2020-11-11,2020,November,11,Wednesday,Karnataka,Mangaluru,Low,2,Hazy,Urban Road,Truck,Morning (6-10),0
ACC1054,2023-12-31,2023,December,12,Sunday,Uttar Pradesh,Agra,Low,0,Cloudy,Rural Road,Two-Wheeler,Evening (15-19),0
ACC1055,2022-02-08,2022,February,2,Tuesday,Maharashtra,Mumbai,Low,2,Rainy,Expressway,Truck,Night (19-23),0
ACC1056,2022-11-07,2022,November,11,Monday,Telangana,Karimnagar,Low,1,Clear,Rural Road,Auto-Rickshaw,Night (19-23),0
ACC1057,2020-05-14,2020,May,5,Thursday,West Bengal,Kolkata,Medium,2,Cloudy,Urban Road,Auto-Rickshaw,Late Night (23-6),0
ACC1058,2023-10-14,2023,October,10,Saturday,Maharashtra,Pune,High,7,Stormy,Urban Road,Auto-Rickshaw,Night (19-23),1
ACC1059,2022-07-02,2022,July,7,Saturday,Maharashtra,Aurangabad,High,7,Rainy,Urban Road,Auto-Rickshaw,Afternoon (10-15),1
ACC1060,2021-05-17,2021,May,5,Monday,Telangana,Karimnagar,Medium,2,Stormy,Rural Road,SUV,Late Night (23-6),0
ACC1061,2021-08-15,2021,August,8,Sunday,Tamil Nadu,Chennai,High,12,Clear,Urban Road,Auto-Rickshaw,Evening (15-19),1
ACC1062,2023-10-24,2023,October,10,Tuesday,Madhya Pradesh,Gwalior,Low,2,Hazy,Urban Road,Car,Afternoon (10-15),0
ACC1063,2022-12-29,2022,December,12,Thursday,Bihar,Patna,Low,2,Foggy,National Highway,SUV,Afternoon (10-15),0
ACC1064,2023-02-13,2023,February,2,Monday,Karnataka,Mangaluru,Medium,4,Rainy,Service Road,Two-Wheeler,Evening (15-19),0
ACC1065,2023-12-20,2023,December,12,Wednesday,West Bengal,Asansol,Medium,4,Rainy,Urban Road,Truck,Night (19-23),0
ACC1066,2023-05-12,2023,May,5,Friday,Gujarat,Ahmedabad,Low,0,Hazy,Expressway,Bus,Morning (6-10),0
ACC1067,2020-01-20,2020,January,1,Monday,Tamil Nadu,Salem,High,12,Stormy,Rural Road,Auto-Rickshaw,Morning (6-10),1
ACC1068,2023-08-22,2023,August,8,Tuesday,Maharashtra,Aurangabad,High,15,Clear,Rural Road,Tempo,Morning (6-10),1
ACC1069,2021-12-23,2021,December,12,Thursday,Madhya Pradesh,Ujjain,Medium,2,Foggy,National Highway,Bus,Evening (15-19),0
ACC1070,2021-01-30,2021,January,1,Saturday,West Bengal,Kolkata,High,9,Rainy,Service Road,Tempo,Evening (15-19),1
ACC1071,2021-01-27,2021,January,1,Wednesday,Maharashtra,Aurangabad,Medium,3,Hazy,State Highway,Bus,Evening (15-19),0
ACC1072,2020-03-16,2020,March,3,Monday,Karnataka,Mangaluru,High,8,Hazy,National Highway,Truck,Night (19-23),1
ACC1073,2020-08-15,2020,August,8,Saturday,Karnataka,Belagavi,Medium,6,Stormy,State Highway,Tempo,Late Night (23-6),0
ACC1074,2023-10-08,2023,October,10,Sunday,Bihar,Darbhanga,Low,0,Rainy,Service Road,Car,Afternoon (10-15),0
ACC1075,2021-06-15,2021,June,6,Tuesday,Bihar,Gaya,High,9,Stormy,State Highway,SUV,Morning (6-10),1
ACC1076,2023-11-20,2023,November,11,Monday,Telangana,Khammam,High,12,Foggy,National Highway,Bus,Morning (6-10),1
ACC1077,2021-10-23,2021,October,10,Saturday,Madhya Pradesh,Jabalpur,Low,2,Foggy,Rural Road,Bus,Evening (15-19),0
ACC1078,2022-11-25,2022,November,11,Friday,Uttar Pradesh,Kanpur,Low,1,Clear,Expressway,Bus,Evening (15-19),0
ACC1079,2020-01-11,2020,January,1,Saturday,Madhya Pradesh,Indore,Low,2,Foggy,National Highway,Tempo,Afternoon (10-15),0
ACC1080,2023-11-13,2023,November,11,Monday,Madhya Pradesh,Bhopal,Low,1,Rainy,Urban Road,Car,Morning (6-10),0
ACC1081,2020-02-27,2020,February,2,Thursday,West Bengal,Siliguri,Medium,4,Clear,Urban Road,Truck,Morning (6-10),0
ACC1082,2022-08-27,2022,August,8,Saturday,Rajasthan,Udaipur,High,13,Clear,State Highway,Car,Late Night (23-6),1
ACC1083,2023-06-22,2023,June,6,Thursday,West Bengal,Kolkata,Medium,2,Hazy,National Highway,Car,Morning (6-10),0
ACC1084,2022-02-11,2022,February,2,Friday,Gujarat,Ahmedabad,Low,1,Rainy,National Highway,Two-Wheeler,Late Night (23-6),0
ACC1085,2023-07-06,2023,July,7,Thursday,Madhya Pradesh,Bhopal,Medium,6,Clear,National Highway,Two-Wheeler,Night (19-23),0
ACC1086,2022-04-02,2022,April,4,Saturday,Maharashtra,Aurangabad,Low,2,Cloudy,Service Road,Auto-Rickshaw,Morning (6-10),0
ACC1087,2022-07-17,2022,July,7,Sunday,Madhya Pradesh,Jabalpur,High,14,Cloudy,National Highway,Two-Wheeler,Morning (6-10),1
ACC1088,2022-07-18,2022,July,7,Monday,Telangana,Nizamabad,Medium,2,Stormy,National Highway,Auto-Rickshaw,Morning (6-10),0
ACC1089,2023-04-29,2023,April,4,Saturday,Rajasthan,Ajmer,Medium,4,Rainy,Urban Road,Bus,Night (19-23),0
ACC1090,2023-06-25,2023,June,6,Sunday,West Bengal,Howrah,Low,0,Rainy,National Highway,Truck,Evening (15-19),0
ACC1091,2023-04-12,2023,April,4,Wednesday,Madhya Pradesh,Ujjain,High,9,Hazy,Expressway,Auto-Rickshaw,Afternoon (10-15),1
ACC1092,2020-10-28,2020,October,10,Wednesday,West Bengal,Asansol,Medium,4,Stormy,National Highway,Auto-Rickshaw,Late Night (23-6),0
ACC1093,2023-09-08,2023,September,9,Friday,Tamil Nadu,Chennai,Medium,6,Rainy,National Highway,Bus,Evening (15-19),0
ACC1094,2021-02-04,2021,February,2,Thursday,Rajasthan,Jodhpur,Low,2,Clear,Rural Road,Tempo,Night (19-23),0
ACC1095,2023-05-13,2023,May,5,Saturday,Gujarat,Gandhinagar,High,14,Stormy,Urban Road,Bus,Evening (15-19),1
ACC1096,2020-11-28,2020,November,11,Saturday,Maharashtra,Nashik,Medium,2,Clear,Service Road,Truck,Afternoon (10-15),0
ACC1097,2022-08-13,2022,August,8,Saturday,Bihar,Gaya,Medium,4,Rainy,Service Road,Bus,Afternoon (10-15),0
ACC1098,2022-03-30,2022,March,3,Wednesday,Tamil Nadu,Chennai,Low,1,Foggy,National Highway,Auto-Rickshaw,Morning (6-10),0
ACC1099,2020-10-18,2020,October,10,Sunday,Karnataka,Mangaluru,Medium,4,Rainy,National Highway,Car,Afternoon (10-15),0
ACC1100,2021-02-09,2021,February,2,Tuesday,Karnataka,Mysuru,High,7,Rainy,Urban Road,SUV,Late Night (23-6),1
ACC1101,2021-05-18,2021,May,5,Tuesday,Tamil Nadu,Coimbatore,Low,1,Clear,National Highway,Car,Afternoon (10-15),0
ACC1102,2022-02-15,2022,February,2,Tuesday,Maharashtra,Nagpur,Medium,3,Rainy,Urban Road,SUV,Evening (15-19),0
ACC1103,2023-09-15,2023,September,9,Friday,Tamil Nadu,Tiruchirappalli,High,6,Stormy,National Highway,Truck,Afternoon (10-15),1
ACC1104,2021-01-23,2021,January,1,Saturday,Rajasthan,Ajmer,Medium,4,Cloudy,Expressway,Bus,Afternoon (10-15),0
ACC1105,2020-04-04,2020,April,4,Saturday,Bihar,Darbhanga,High,9,Rainy,State Highway,Two-Wheeler,Afternoon (10-15),1
ACC1106,2020-04-19,2020,April,4,Sunday,Karnataka,Mysuru,High,12,Stormy,State Highway,Tempo,Morning (6-10),1
ACC1107,2022-08-21,2022,August,8,Sunday,Bihar,Patna,Medium,6,Rainy,Urban Road,Bus,Late Night (23-6),0
ACC1108,2022-08-08,2022,August,8,Monday,Tamil Nadu,Madurai,Medium,5,Hazy,Service Road,Bus,Night (19-23),0
ACC1109,2021-07-03,2021,July,7,Saturday,Bihar,Muzaffarpur,High,14,Hazy,Service Road,Car,Afternoon (10-15),1
ACC1110,2021-03-25,2021,March,3,Thursday,Rajasthan,Kota,Medium,4,Rainy,Rural Road,Bus,Late Night (23-6),0
ACC1111,2020-11-17,2020,November,11,Tuesday,Gujarat,Vadodara,Low,0,Stormy,Urban Road,Bus,Late Night (23-6),0
ACC1112,2021-12-21,2021,December,12,Tuesday,Rajasthan,Ajmer,Medium,6,Clear,Urban Road,Bus,Night (19-23),0
ACC1113,2022-08-15,2022,August,8,Monday,Madhya Pradesh,Jabalpur,High,10,Foggy,Urban Road,Bus,Morning (6-10),1
ACC1114,2021-01-02,2021,January,1,Saturday,West Bengal,Howrah,High,10,Foggy,National Highway,Two-Wheeler,Late Night (23-6),1
ACC1115,2022-11-16,2022,November,11,Wednesday,Telangana,Hyderabad,High,6,Foggy,National Highway,Car,Evening (15-19),1
ACC1116,2020-03-19,2020,March,3,Thursday,Telangana,Warangal,Low,1,Foggy,Urban Road,Two-Wheeler,Evening (15-19),0
ACC1117,2021-01-25,2021,January,1,Monday,Bihar,Gaya,High,9,Hazy,National Highway,SUV,Evening (15-19),1
ACC1118,2021-07-31,2021,July,7,Saturday,Gujarat,Rajkot,High,15,Cloudy,National Highway,Bus,Late Night (23-6),1
ACC1119,2020-11-01,2020,November,11,Sunday,Madhya Pradesh,Indore,High,8,Rainy,Rural Road,Truck,Late Night (23-6),1
ACC1120,2023-04-17,2023,April,4,Monday,Telangana,Karimnagar,High,10,Hazy,National Highway,Two-Wheeler,Afternoon (10-15),1
ACC1121,2022-05-28,2022,May,5,Saturday,Madhya Pradesh,Indore,Medium,6,Cloudy,National Highway,Two-Wheeler,Afternoon (10-15),0
ACC1122,2023-03-28,2023,March,3,Tuesday,Tamil Nadu,Madurai,Low,2,Hazy,Urban Road,Two-Wheeler,Afternoon (10-15),0
ACC1123,2022-05-08,2022,May,5,Sunday,Madhya Pradesh,Jabalpur,Medium,4,Hazy,Expressway,Car,Late Night (23-6),0
ACC1124,2020-03-06,2020,March,3,Friday,Tamil Nadu,Coimbatore,High,14,Foggy,Expressway,Auto-Rickshaw,Night (19-23),1
ACC1125,2022-02-19,2022,February,2,Saturday,Rajasthan,Kota,Medium,3,Clear,Rural Road,Car,Evening (15-19),0
ACC1126,2023-03-12,2023,March,3,Sunday,West Bengal,Asansol,Low,2,Clear,Expressway,Truck,Morning (6-10),0
ACC1127,2023-11-12,2023,November,11,Sunday,Bihar,Muzaffarpur,Low,0,Clear,Rural Road,Two-Wheeler,Afternoon (10-15),0
ACC1128,2021-04-22,2021,April,4,Thursday,Karnataka,Belagavi,Medium,4,Clear,Expressway,Car,Afternoon (10-15),0
ACC1129,2021-10-31,2021,October,10,Sunday,Madhya Pradesh,Jabalpur,High,7,Rainy,Expressway,Bus,Night (19-23),1
ACC1130,2020-05-20,2020,May,5,Wednesday,Madhya Pradesh,Indore,High,9,Rainy,Rural Road,SUV,Night (19-23),1
ACC1131,2020-11-21,2020,November,11,Saturday,Bihar,Darbhanga,High,13,Foggy,Service Road,Tempo,Night (19-23),1
ACC1132,2021-07-18,2021,July,7,Sunday,Rajasthan,Jaipur,Medium,5,Rainy,Expressway,SUV,Afternoon (10-15),0
ACC1133,2022-12-12,2022,December,12,Monday,Gujarat,Gandhinagar,Medium,6,Cloudy,National Highway,Tempo,Morning (6-10),0
ACC1134,2021-08-12,2021,August,8,Thursday,West Bengal,Asansol,High,9,Hazy,Rural Road,Auto-Rickshaw,Afternoon (10-15),1
ACC1135,2022-04-30,2022,April,4,Saturday,Rajasthan,Jodhpur,High,12,Stormy,Rural Road,Tempo,Afternoon (10-15),1
ACC1136,2023-12-01,2023,December,12,Friday,Bihar,Patna,Medium,2,Cloudy,State Highway,SUV,Afternoon (10-15),0
ACC1137,2021-07-14,2021,July,7,Wednesday,Telangana,Nizamabad,High,8,Hazy,Rural Road,Bus,Late Night (23-6),1
ACC1138,2020-09-05,2020,September,9,Saturday,Gujarat,Ahmedabad,Medium,4,Clear,Rural Road,Bus,Afternoon (10-15),0
ACC1139,2021-06-01,2021,June,6,Tuesday,Rajasthan,Ajmer,Medium,2,Clear,Service Road,Tempo,Night (19-23),0
ACC1140,2022-02-19,2022,February,2,Saturday,Gujarat,Rajkot,Medium,2,Rainy,Urban Road,Car,Afternoon (10-15),0
ACC1141,2021-10-31,2021,October,10,Sunday,West Bengal,Siliguri,Low,2,Cloudy,Service Road,Truck,Night (19-23),0
ACC1142,2020-10-14,2020,October,10,Wednesday,West Bengal,Asansol,Low,0,Rainy,Expressway,Car,Afternoon (10-15),0
ACC1143,2021-08-25,2021,August,8,Wednesday,Maharashtra,Aurangabad,Medium,2,Hazy,Service Road,SUV,Morning (6-10),0
ACC1144,2023-10-19,2023,October,10,Thursday,Karnataka,Mysuru,Low,0,Cloudy,Service Road,Car,Late Night (23-6),0
ACC1145,2021-03-18,2021,March,3,Thursday,West Bengal,Kolkata,High,15,Hazy,Service Road,Tempo,Morning (6-10),1
ACC1146,2022-03-10,2022,March,3,Thursday,Karnataka,Mangaluru,Medium,2,Clear,Rural Road,SUV,Afternoon (10-15),0
ACC1147,2021-05-26,2021,May,5,Wednesday,Gujarat,Surat,Low,1,Rainy,National Highway,Car,Evening (15-19),0
ACC1148,2021-01-28,2021,January,1,Thursday,Maharashtra,Pune,Medium,3,Clear,Service Road,Truck,Morning (6-10),0
ACC1149,2022-05-01,2022,May,5,Sunday,Telangana,Hyderabad,Medium,3,Foggy,Expressway,Truck,Late Night (23-6),0
ACC1150,2022-03-20,2022,March,3,Sunday,Madhya Pradesh,Bhopal,Low,1,Rainy,Urban Road,Truck,Morning (6-10),0
ACC1151,2022-04-03,2022,April,4,Sunday,Gujarat,Ahmedabad,Low,0,Cloudy,National Highway,Tempo,Evening (15-19),0
ACC1152,2023-08-24,2023,August,8,Thursday,Bihar,Bhagalpur,Low,0,Clear,Rural Road,Two-Wheeler,Late Night (23-6),0
ACC1153,2022-10-20,2022,October,10,Thursday,Maharashtra,Aurangabad,Low,0,Stormy,Expressway,Two-Wheeler,Night (19-23),0
ACC1154,2023-10-20,2023,October,10,Friday,Tamil Nadu,Madurai,Medium,4,Rainy,Service Road,Bus,Morning (6-10),0
ACC1155,2021-11-17,2021,November,11,Wednesday,Uttar Pradesh,Noida,Medium,6,Stormy,Service Road,Tempo,Afternoon (10-15),0
ACC1156,2022-10-28,2022,October,10,Friday,Bihar,Patna,Low,0,Rainy,Urban Road,Truck,Night (19-23),0
ACC1157,2021-05-13,2021,May,5,Thursday,Bihar,Patna,Low,1,Clear,Urban Road,Truck,Afternoon (10-15),0
ACC1158,2022-02-08,2022,February,2,Tuesday,Rajasthan,Jaipur,High,14,Rainy,Rural Road,Tempo,Evening (15-19),1
ACC1159,2020-10-01,2020,October,10,Thursday,Karnataka,Hubli,High,5,Hazy,Expressway,SUV,Night (19-23),1
ACC1160,2023-08-20,2023,August,8,Sunday,Karnataka,Bengaluru,High,10,Rainy,Urban Road,Truck,Afternoon (10-15),1
ACC1161,2023-01-09,2023,January,1,Monday,Uttar Pradesh,Kanpur,High,8,Hazy,Expressway,SUV,Night (19-23),1
ACC1162,2022-12-03,2022,December,12,Saturday,Gujarat,Surat,Medium,2,Cloudy,Rural Road,Car,Afternoon (10-15),0
ACC1163,2020-04-16,2020,April,4,Thursday,Tamil Nadu,Coimbatore,Low,2,Rainy,Expressway,SUV,Afternoon (10-15),0
ACC1164,2021-04-28,2021,April,4,Wednesday,Telangana,Hyderabad,Medium,4,Cloudy,State Highway,Tempo,Afternoon (10-15),0
ACC1165,2021-05-16,2021,May,5,Sunday,Madhya Pradesh,Indore,Medium,4,Stormy,Expressway,Bus,Afternoon (10-15),0
ACC1166,2021-07-10,2021,July,7,Saturday,West Bengal,Kolkata,Medium,3,Foggy,Rural Road,Bus,Night (19-23),0
ACC1167,2022-10-31,2022,October,10,Monday,Bihar,Muzaffarpur,High,12,Rainy,National Highway,SUV,Night (19-23),1
ACC1168,2022-05-25,2022,May,5,Wednesday,Maharashtra,Nagpur,High,13,Stormy,Service Road,Truck,Evening (15-19),1
ACC1169,2022-02-18,2022,February,2,Friday,West Bengal,Asansol,Low,2,Cloudy,Expressway,Bus,Morning (6-10),0
ACC1170,2021-11-13,2021,November,11,Saturday,Tamil Nadu,Salem,Low,0,Rainy,National Highway,Car,Late Night (23-6),0
ACC1171,2022-02-05,2022,February,2,Saturday,West Bengal,Siliguri,High,10,Cloudy,Rural Road,Bus,Evening (15-19),1
ACC1172,2023-08-05,2023,August,8,Saturday,Bihar,Patna,High,6,Cloudy,Rural Road,Auto-Rickshaw,Afternoon (10-15),1
ACC1173,2021-02-01,2021,February,2,Monday,Madhya Pradesh,Gwalior,Medium,5,Hazy,Service Road,Tempo,Evening (15-19),0
ACC1174,2023-11-27,2023,November,11,Monday,Uttar Pradesh,Varanasi,Medium,3,Cloudy,Rural Road,Car,Evening (15-19),0
ACC1175,2023-07-16,2023,July,7,Sunday,Uttar Pradesh,Kanpur,High,15,Foggy,State Highway,Two-Wheeler,Afternoon (10-15),1
ACC1176,2023-05-18,2023,May,5,Thursday,Bihar,Gaya,Low,0,Clear,Service Road,Tempo,Night (19-23),0
ACC1177,2022-03-25,2022,March,3,Friday,Bihar,Patna,High,11,Stormy,State Highway,SUV,Night (19-23),1
ACC1178,2021-06-01,2021,June,6,Tuesday,Karnataka,Belagavi,High,11,Stormy,Expressway,Two-Wheeler,Night (19-23),1
ACC1179,2020-07-01,2020,July,7,Wednesday,Maharashtra,Aurangabad,High,9,Foggy,Service Road,Truck,Night (19-23),1
ACC1180,2023-12-02,2023,December,12,Saturday,Karnataka,Bengaluru,High,5,Rainy,National Highway,Car,Night (19-23),1
ACC1181,2022-12-11,2022,December,12,Sunday,Madhya Pradesh,Gwalior,Medium,3,Hazy,Urban Road,Truck,Afternoon (10-15),0
ACC1182,2021-02-09,2021,February,2,Tuesday,West Bengal,Howrah,High,12,Stormy,Expressway,SUV,Afternoon (10-15),1
ACC1183,2021-01-15,2021,January,1,Friday,Rajasthan,Jaipur,Low,0,Hazy,Urban Road,SUV,Night (19-23),0
ACC1184,2022-06-21,2022,June,6,Tuesday,Bihar,Patna,Low,1,Hazy,National Highway,Bus,Morning (6-10),0
ACC1185,2021-07-20,2021,July,7,Tuesday,Maharashtra,Nagpur,Medium,5,Clear,Rural Road,Tempo,Morning (6-10),0
ACC1186,2020-01-20,2020,January,1,Monday,Uttar Pradesh,Agra,Medium,2,Clear,National Highway,Truck,Late Night (23-6),0
ACC1187,2020-01-15,2020,January,1,Wednesday,Madhya Pradesh,Ujjain,High,9,Stormy,Rural Road,Bus,Evening (15-19),1
ACC1188,2023-05-22,2023,May,5,Monday,Madhya Pradesh,Gwalior,High,10,Foggy,Urban Road,SUV,Afternoon (10-15),1
ACC1189,2022-01-09,2022,January,1,Sunday,Madhya Pradesh,Jabalpur,Low,1,Stormy,Urban Road,SUV,Morning (6-10),0
ACC1190,2020-01-07,2020,January,1,Tuesday,West Bengal,Siliguri,High,7,Hazy,National Highway,Auto-Rickshaw,Morning (6-10),1
ACC1191,2022-12-22,2022,December,12,Thursday,Karnataka,Mysuru,Medium,5,Foggy,Expressway,Bus,Afternoon (10-15),0
ACC1192,2020-01-07,2020,January,1,Tuesday,Gujarat,Ahmedabad,Medium,2,Hazy,Service Road,Two-Wheeler,Night (19-23),0
ACC1193,2021-04-23,2021,April,4,Friday,Bihar,Muzaffarpur,Medium,2,Cloudy,Urban Road,Bus,Night (19-23),0
ACC1194,2023-09-10,2023,September,9,Sunday,Maharashtra,Nashik,High,7,Foggy,Expressway,Auto-Rickshaw,Late Night (23-6),1
ACC1195,2020-03-06,2020,March,3,Friday,Tamil Nadu,Salem,Low,2,Clear,Expressway,SUV,Night (19-23),0
ACC1196,2020-12-10,2020,December,12,Thursday,West Bengal,Kolkata,Medium,3,Cloudy,State Highway,Truck,Afternoon (10-15),0
ACC1197,2023-09-13,2023,September,9,Wednesday,Maharashtra,Mumbai,High,5,Cloudy,State Highway,Two-Wheeler,Night (19-23),1
